Duracion,Longitud,Latitud,Elevacion,PC
1199,14.815224,46.502679,1001.5,107
1201,14.815116,46.502722,1003.7,106
1204,14.814789,46.502797,1008.7,107
1205,14.81468,46.502811,1010.1,108
1209,14.814256,46.502874,1022.9,103
1212,14.814081,46.502788,1027.9,102
1215,14.814112,46.502599,1024.6,105
1218,14.814188,46.502422,1020.2,109
1219,14.814214,46.502354,1018.7,110
1220,14.814223,46.502295,1017.8,109
1223,14.814218,46.502082,1015.6,107
1226,14.814194,46.501865,1011.8,108
1228,14.814182,46.501727,1009.2,108
1229,14.814203,46.50159,1006.0,108
1234,14.813987,46.50138,1004.6,107
1235,14.813919,46.501352,1004.8,107
1236,14.813844,46.501327,1005.1,107
1240,14.813564,46.501171,1007.0,109
1241,14.813487,46.501124,1008.2,110
1244,14.81332,46.500985,1010.2,108
1246,14.81339,46.500872,1008.1,107
1248,14.813479,46.500772,1005.8,106
1252,14.813614,46.500543,1002.0,108
1254,14.813649,46.500364,1001.1,108
1256,14.813654,46.500301,1001.6,108
1259,14.8136,46.500057,1004.6,109
1263,14.813517,46.499879,1007.3,111
1265,14.813468,46.499757,1008.9,111
1269,14.813433,46.499504,1011.8,111
1273,14.813444,46.499269,1014.7,107
1274,14.813444,46.49921,1015.5,107
1277,14.813418,46.499006,1018.3,109
1278,14.813423,46.498941,1019.1,111
1281,14.813561,46.498788,1020.4,113
1282,14.813701,46.498782,1019.7,113
1284,14.813841,46.498801,1017.6,113
1287,14.8141,46.498794,1013.2,113
1289,14.814167,46.498699,1011.7,113
1290,14.814166,46.498628,1010.6,114
1294,14.814164,46.498344,1006.2,116
1297,14.814252,46.498162,1002.2,116
1299,14.814347,46.498044,999.3,114
1303,14.814414,46.49777,995.1,113
1306,14.814462,46.497561,992.2,112
1307,14.81445,46.497509,991.7,112
1309,14.814327,46.49739,991.8,109
1311,14.814267,46.497349,992.1,109
1314,14.813997,46.497343,995.4,111
1316,14.813786,46.497374,998.3,113
1319,14.81351,46.497302,1002.1,111
1321,14.813493,46.497248,1002.0,111
1324,14.813461,46.497068,1001.0,111
1328,14.81357,46.49681,996.5,112
1329,14.813632,46.496753,994.9,111
1333,14.813869,46.496492,988.9,109
1334,14.813888,46.496417,987.9,109
1336,14.813806,46.496263,987.5,108
1338,14.813589,46.496143,990.5,103
1342,14.813195,46.496066,997.0,104
1343,14.813162,46.496048,997.6,104
1344,14.81311,46.496021,998.4,105
1346,14.813148,46.495953,997.7,105
1349,14.81327,46.495807,995.3,102
1351,14.81315,46.495698,997.2,102
1352,14.81307,46.495651,998.6,102
1354,14.812926,46.495552,1001.0,106
1357,14.812871,46.495314,1001.3,108
1360,14.812999,46.495155,998.1,107
1361,14.81307,46.49511,996.8,107
1363,14.813193,46.495018,994.6,109
1367,14.813293,46.494821,992.6,115
1370,14.813282,46.494669,992.3,119
1372,14.813232,46.494576,992.6,122
1374,14.81308,46.494498,994.6,125
1378,14.812887,46.494458,996.9,128
1382,14.812657,46.494426,1000.3,132
1387,14.812382,46.494361,1004.5,136
1389,14.812289,46.49431,1006.0,137
1393,14.812216,46.494155,1007.6,138
1394,14.812211,46.494114,1007.9,139
1398,14.81221,46.493955,1008.4,140
1404,14.812272,46.493714,1008.4,140
1408,14.812291,46.493549,1008.9,141
1409,14.812296,46.493472,1009.1,140
1415,14.812484,46.493338,1006.7,141
1416,14.812548,46.493326,1005.8,142
