Duracion,Longitud,Latitud,Elevacion,PC
0,14.945338,46.541676,369.6,80
1,14.945337,46.541694,369.6,80
3,14.945318,46.54173,369.6,80
4,14.945314,46.541765,369.6,80
5,14.945306,46.5418,368.4,81
8,14.945292,46.541916,368.4,80
9,14.945282,46.541954,368.4,79
12,14.945226,46.542046,368.4,77
13,14.94519,46.542061,368.4,76
18,14.945024,46.54204,368.4,77
20,14.944965,46.542013,368.4,80
23,14.944861,46.541964,368.4,83
25,14.944797,46.541921,368.4,84
30,14.944694,46.541785,368.4,85
35,14.944734,46.54162,369.0,88
36,14.944754,46.54159,369.4,89
37,14.944779,46.541563,369.8,90
38,14.944806,46.541539,370.2,91
39,14.944836,46.541518,370.6,91
41,14.944908,46.54148,370.6,93
43,14.944988,46.541454,370.6,96
46,14.94512,46.541432,370.6,98
49,14.94525,46.541432,370.6,101
50,14.945286,46.541434,371.2,101
51,14.94532,46.541436,371.6,103
52,14.945356,46.541437,372.4,103
54,14.945427,46.541435,372.8,105
57,14.945534,46.541426,372.8,109
60,14.945626,46.541414,373.2,111
61,14.945658,46.541409,373.6,112
62,14.945689,46.541402,374.0,113
63,14.945722,46.541395,374.6,114
64,14.945756,46.541387,375.0,115
67,14.945849,46.541356,375.0,118
70,14.94595,46.541324,375.0,121
71,14.945984,46.541314,375.4,122
72,14.946016,46.541304,375.8,122
73,14.946048,46.541294,376.2,123
74,14.946077,46.54129,376.6,124
75,14.946107,46.541285,377.0,124
76,14.946129,46.541279,377.0,125
79,14.946199,46.541267,377.0,127
81,14.946244,46.541258,377.4,127
82,14.946263,46.541251,377.8,128
83,14.946284,46.541246,378.2,128
84,14.946304,46.541245,378.6,129
85,14.946325,46.541242,379.2,129
87,14.946361,46.541235,379.2,129
89,14.946392,46.541229,379.2,129
95,14.946522,46.541223,379.2,128
99,14.946644,46.541191,379.6,128
100,14.946677,46.541175,380.0,127
101,14.946704,46.541157,380.4,127
102,14.946725,46.541142,381.0,126
103,14.946736,46.541127,381.4,126
104,14.94673,46.541118,381.4,126
107,14.946685,46.541102,381.4,126
109,14.946637,46.5411,381.8,125
110,14.946616,46.541101,382.4,125
111,14.946591,46.541102,382.8,125
112,14.946571,46.541106,383.2,125
113,14.946553,46.541109,383.8,125
118,14.946409,46.5411,383.8,123
123,14.946225,46.541052,383.8,121
124,14.946193,46.541042,384.2,121
125,14.946163,46.541036,384.6,121
126,14.946134,46.541031,385.0,120
127,14.946106,46.541025,385.4,120
128,14.946079,46.541022,385.8,119
130,14.946031,46.541016,385.8,118
132,14.945981,46.541009,385.8,117
135,14.945894,46.540987,386.2,114
136,14.945857,46.540976,386.6,114
137,14.945826,46.540966,387.0,113
138,14.945795,46.540956,387.4,113
140,14.945728,46.540931,387.8,112
145,14.945508,46.540846,387.8,110
150,14.945277,46.54076,388.4,109
151,14.945242,46.54074,389.0,109
152,14.945206,46.540722,389.6,109
153,14.945175,46.540702,390.0,110
154,14.945145,46.540682,390.6,110
157,14.94506,46.540624,390.6,110
163,14.944929,46.540515,390.6,111
164,14.944906,46.540501,391.2,111
165,14.944884,46.540486,391.6,111
166,14.94486,46.54047,392.2,111
167,14.944839,46.540452,392.8,111
168,14.944819,46.540434,393.2,111
169,14.944798,46.540415,393.2,111
174,14.94466,46.540296,393.2,111
177,14.944573,46.540209,393.6,110
178,14.944549,46.540178,394.0,110
179,14.944531,46.540146,394.4,110
180,14.944515,46.540113,394.8,110
181,14.944501,46.540079,395.2,110
182,14.944497,46.540046,395.2,110
185,14.944486,46.539944,395.2,110
187,14.944483,46.539884,395.2,110
190,14.944487,46.539792,395.2,111
193,14.944506,46.539677,395.6,111
194,14.944507,46.539637,396.0,111
195,14.944508,46.539601,396.4,111
196,14.944506,46.539568,396.8,111
197,14.944504,46.539533,397.2,111
202,14.944518,46.539386,397.2,110
208,14.944554,46.539215,397.8,109
209,14.944552,46.539189,398.2,109
210,14.944552,46.539172,398.6,109
211,14.944545,46.539165,399.0,109
212,14.944532,46.539164,399.4,109
215,14.944465,46.539218,399.4,110
217,14.944406,46.539276,399.4,110
220,14.944334,46.539354,399.4,110
222,14.944276,46.539394,399.8,111
223,14.944248,46.539413,400.4,111
224,14.944215,46.539432,400.8,111
225,14.944184,46.53945,401.2,111
226,14.944153,46.539469,401.6,111
230,14.944004,46.539544,401.6,111
234,14.943899,46.539643,402.0,113
235,14.943872,46.539666,402.6,113
236,14.943848,46.53969,403.0,114
237,14.943822,46.539713,403.6,115
238,14.943792,46.539733,404.0,115
241,14.943699,46.539783,404.0,118
242,14.943667,46.539795,404.0,118
243,14.943631,46.539804,404.4,119
244,14.943595,46.539809,404.8,120
245,14.943559,46.539809,405.2,120
246,14.943522,46.539803,405.6,121
247,14.943487,46.539791,406.0,122
251,14.943342,46.539693,406.6,124
252,14.943314,46.539667,407.0,125
253,14.943287,46.539641,407.4,125
254,14.943262,46.539616,408.0,125
255,14.943238,46.539593,408.4,126
260,14.943099,46.539516,408.4,127
