Duracion,Longitud,Latitud,Elevacion,PC
0,14.919218,46.547407,242.0,66
1,14.919218,46.547407,242.0,66
2,14.919218,46.547407,242.0,65
3,14.919218,46.547407,242.0,66
4,14.919218,46.547407,242.0,67
5,14.919218,46.547407,289.6,67
6,14.919218,46.547407,336.6,68
7,14.919218,46.547407,383.6,69
13,14.919218,46.547407,383.6,70
15,14.919218,46.547407,383.6,72
16,14.919218,46.547407,383.6,74
17,14.919218,46.547407,383.6,75
19,14.919218,46.547407,383.6,76
21,14.919218,46.547407,383.6,75
24,14.919218,46.547407,383.6,74
28,14.919218,46.547407,383.6,73
32,14.919218,46.547407,383.6,70
37,14.919417,46.54744,383.6,73
40,14.919566,46.547479,383.6,77
42,14.919659,46.547514,383.6,79
47,14.91982,46.547546,383.6,82
51,14.919534,46.547277,383.6,82
58,14.919881,46.547057,383.6,84
65,14.920298,46.546911,383.6,86
71,14.920663,46.546713,383.6,86
72,14.920721,46.546673,383.6,85
77,14.92104,46.546559,383.6,82
80,14.921254,46.546537,383.6,82
87,14.921739,46.546411,383.6,84
97,14.922419,46.546224,383.6,85
99,14.922577,46.54621,383.6,86
101,14.922735,46.546202,383.6,86
105,14.923045,46.546192,383.6,90
111,14.923486,46.546192,383.6,92
120,14.924095,46.546153,383.6,92
130,14.924762,46.546158,383.6,90
136,14.92526,46.546145,383.6,87
137,14.925351,46.546139,383.6,86
140,14.925633,46.546117,355.0,84
141,14.92573,46.54611,326.2,83
142,14.925826,46.546093,297.6,83
143,14.925925,46.546083,269.0,82
144,14.926025,46.546068,240.2,82
145,14.926123,46.546047,240.2,83
149,14.926518,46.545995,239.8,79
150,14.926612,46.545973,239.4,79
151,14.926713,46.545951,239.0,79
152,14.926811,46.545931,238.6,78
153,14.92691,46.54591,238.2,79
161,14.927671,46.545768,238.2,78
162,14.927761,46.545747,238.2,78
167,14.928217,46.545643,237.8,79
168,14.928312,46.545611,237.4,78
169,14.928394,46.54558,237.0,78
170,14.928474,46.545549,236.6,78
171,14.928548,46.545512,236.2,78
174,14.92872,46.545378,236.2,79
175,14.928764,46.545326,236.2,80
177,14.928879,46.545257,236.2,81
178,14.92896,46.545246,236.2,81
181,14.929175,46.545277,236.2,81
183,14.929297,46.545331,236.2,82
185,14.92945,46.545404,236.2,83
192,14.930035,46.54571,236.2,84
199,14.930585,46.546048,236.2,85
203,14.930933,46.546263,236.2,88
206,14.931202,46.54643,236.2,91
207,14.931279,46.546475,236.2,92
209,14.931454,46.546583,235.8,92
210,14.931535,46.546636,235.4,93
211,14.931629,46.546687,235.0,94
212,14.93171,46.546747,234.4,95
213,14.931795,46.546812,234.0,95
217,14.932145,46.547055,234.0,96
224,14.932635,46.54748,234.0,98
230,14.932996,46.547748,234.0,98
236,14.933604,46.547928,234.0,95
237,14.933707,46.547957,234.0,95
244,14.934334,46.548123,234.0,92
246,14.934511,46.54819,233.6,92
247,14.934593,46.548218,233.2,92
248,14.934677,46.548247,232.6,92
249,14.934764,46.548273,232.2,92
250,14.934853,46.548293,231.8,92
253,14.935111,46.548346,231.8,89
254,14.935193,46.548369,231.8,88
255,14.935274,46.548396,231.8,88
258,14.935523,46.54851,231.8,88
261,14.935743,46.5486,231.8,87
263,14.935918,46.548649,231.8,86
265,14.936096,46.548685,231.8,83
267,14.936262,46.54872,231.8,80
270,14.936505,46.548771,231.8,77
271,14.936577,46.548782,231.8,76
277,14.936958,46.548851,231.8,73
278,14.937023,46.548871,231.8,73
281,14.937185,46.54891,231.8,76
283,14.93727,46.548932,231.8,80
284,14.937307,46.548945,231.8,81
286,14.937372,46.548986,231.8,84
288,14.937416,46.549035,231.8,87
289,14.937422,46.549065,231.8,87
290,14.937407,46.549097,232.2,88
291,14.937393,46.54913,232.6,89
292,14.937385,46.549169,233.2,89
293,14.937371,46.549203,233.6,90
294,14.937355,46.549236,234.0,91
295,14.937335,46.549269,234.0,91
297,14.937303,46.549333,234.4,94
298,14.93729,46.549367,234.8,94
299,14.93728,46.549397,235.2,95
300,14.937267,46.549428,235.6,96
301,14.937247,46.549456,236.0,97
304,14.937198,46.549526,236.0,100
306,14.937168,46.549565,236.6,101
307,14.937159,46.549585,237.0,102
308,14.937153,46.549607,237.4,103
309,14.937151,46.549632,238.0,104
310,14.937155,46.549656,238.4,106
311,14.937161,46.549677,238.4,106
312,14.937169,46.549689,238.8,107
313,14.937184,46.549701,239.2,108
