Duracion,Longitud,Latitud,Elevacion,PC
0,14.516907,46.07819,260.0,76
1,14.516907,46.07819,260.0,74
3,14.516907,46.07819,260.0,74
4,14.516907,46.07819,259.8,73
15,14.516907,46.07819,259.8,75
24,14.51687,46.078166,259.2,77
25,14.51686,46.078161,258.8,76
26,14.516856,46.078157,258.4,77
27,14.516858,46.078153,257.8,77
28,14.516866,46.078138,257.4,76
30,14.51687,46.078119,257.4,76
38,14.516821,46.078064,257.0,77
39,14.516812,46.078062,256.6,77
40,14.516803,46.078061,256.2,77
41,14.516794,46.078059,255.4,77
46,14.516781,46.078057,255.4,78
49,14.51679,46.078057,255.0,79
50,14.516788,46.078058,254.6,78
51,14.516786,46.07806,254.2,78
52,14.516784,46.078062,253.8,78
53,14.516784,46.078062,253.4,78
57,14.516767,46.078074,253.4,77
63,14.516784,46.078081,253.0,79
64,14.51679,46.07808,252.6,78
65,14.516787,46.078077,252.2,78
66,14.51678,46.078074,251.4,78
73,14.516737,46.078035,251.4,81
75,14.516715,46.078016,250.8,81
76,14.516706,46.078005,250.4,80
77,14.5167,46.077994,250.0,80
78,14.516698,46.077984,249.6,80
79,14.516686,46.077972,249.2,79
84,14.516662,46.077933,249.2,78
92,14.516629,46.078062,249.2,79
93,14.516611,46.07808,249.2,79
97,14.516498,46.078121,249.2,80
102,14.51637,46.078134,249.2,80
104,14.516333,46.078122,249.2,80
106,14.516387,46.078113,249.2,78
108,14.51641,46.078133,249.2,75
110,14.516405,46.078153,249.2,75
114,14.51638,46.078201,249.2,76
115,14.516372,46.078213,249.2,77
120,14.516398,46.078298,249.2,79
124,14.516472,46.078348,249.2,78
125,14.516499,46.078362,249.2,78
127,14.516538,46.078392,249.2,78
129,14.516551,46.078442,249.2,78
135,14.516571,46.078608,249.2,79
140,14.516591,46.078737,249.2,77
146,14.516608,46.078937,249.2,79
152,14.516617,46.079151,249.2,81
158,14.516623,46.079362,249.2,80
164,14.516633,46.079577,249.2,82
171,14.516667,46.079824,249.2,80
174,14.516684,46.079926,249.2,80
175,14.516672,46.079954,249.2,79
177,14.51668,46.080021,249.2,79
178,14.516684,46.080052,249.2,79
179,14.516685,46.080086,249.2,79
185,14.516697,46.080291,249.2,80
192,14.516717,46.080546,249.2,82
198,14.516735,46.08077,249.2,82
204,14.516719,46.081014,249.2,81
205,14.516685,46.081049,249.2,81
208,14.516607,46.081146,249.2,80
212,14.516608,46.081296,249.2,78
214,14.516613,46.081372,249.2,77
218,14.516614,46.081544,249.2,79
223,14.516622,46.081761,249.2,79
225,14.516632,46.081847,249.2,79
231,14.516657,46.082077,249.2,80
238,14.516662,46.082372,249.2,80
244,14.51668,46.082599,249.2,80
245,14.516681,46.082636,249.2,81
249,14.516687,46.082747,249.2,81
251,14.516714,46.082772,249.2,83
253,14.516784,46.082776,249.2,82
255,14.516881,46.082774,249.2,82
259,14.517093,46.082762,249.2,83
262,14.517272,46.082757,249.2,86
265,14.517458,46.082748,249.2,85
273,14.517961,46.082732,249.2,84
276,14.51815,46.082732,249.2,84
280,14.518405,46.08272,249.2,85
288,14.518934,46.082712,249.2,85
294,14.519309,46.082675,249.2,85
295,14.519373,46.082674,249.2,86
303,14.519843,46.082644,249.2,87
305,14.519865,46.08268,249.2,87
306,14.519854,46.082717,249.2,86
307,14.519859,46.082758,249.2,84
309,14.519906,46.082822,249.2,84
310,14.519919,46.082853,249.2,84
313,14.519934,46.082967,249.2,84
315,14.519937,46.083054,249.2,85
321,14.519906,46.083273,248.8,84
322,14.519887,46.083292,248.4,83
323,14.519879,46.083304,247.8,83
324,14.519875,46.083327,247.4,82
325,14.519879,46.083354,247.0,82
328,14.519973,46.08343,247.0,82
331,14.520139,46.083417,247.0,82
338,14.52059,46.083358,247.0,81
345,14.521119,46.083292,247.0,78
351,14.521635,46.083218,247.0,75
352,14.521726,46.083202,246.6,75
353,14.521805,46.083191,246.2,74
354,14.521881,46.083185,245.8,73
355,14.52195,46.083171,245.2,73
356,14.522015,46.083165,244.8,73
359,14.522159,46.083236,244.8,72
362,14.522211,46.083352,244.4,69
363,14.522222,46.083395,243.6,69
364,14.522232,46.08344,243.2,69
365,14.522266,46.083481,242.8,68
367,14.522299,46.083577,242.8,69
371,14.52228,46.083809,242.8,73
373,14.522276,46.08393,242.4,74
374,14.522273,46.08399,242.0,75
375,14.522269,46.084049,241.6,75
376,14.522269,46.084106,241.2,75
377,14.522279,46.084163,240.8,74
378,14.522292,46.084218,240.8,74
380,14.522319,46.084324,240.8,75
383,14.522388,46.084449,240.8,76
390,14.522534,46.084799,240.8,77
392,14.522553,46.084896,240.8,78
394,14.522584,46.084993,240.8,77
395,14.522637,46.085035,240.8,77
397,14.522785,46.085033,240.8,76
401,14.52304,46.084935,240.8,77
407,14.523377,46.084742,240.8,81
408,14.523439,46.084712,240.8,81
415,14.523881,46.084506,240.8,84
418,14.524085,46.084437,240.8,87
424,14.524493,46.084301,240.8,90
425,14.524565,46.08428,240.8,90
434,14.525185,46.084087,240.8,89
442,14.52571,46.083884,240.8,91
445,14.525881,46.083775,240.8,93
448,14.52605,46.083656,240.8,92
454,14.526396,46.083445,240.8,93
457,14.526561,46.083341,240.8,92
460,14.526723,46.083229,240.8,91
466,14.527047,46.083048,240.8,89
472,14.527475,46.082897,240.8,90
476,14.527802,46.082808,240.8,87
478,14.527983,46.082771,240.4,86
479,14.528078,46.082754,240.0,85
480,14.528176,46.082739,239.6,84
481,14.528275,46.082723,239.2,83
482,14.528376,46.082707,238.8,83
484,14.528561,46.082703,238.8,82
485,14.528646,46.082729,238.8,81
486,14.528714,46.082764,238.4,79
487,14.528771,46.082803,237.4,80
488,14.528819,46.082842,237.0,79
489,14.528857,46.082884,236.6,79
491,14.52891,46.082974,236.6,77
492,14.528941,46.083014,236.6,77
497,14.529093,46.083207,236.6,75
499,14.529156,46.08329,236.6,76
506,14.529355,46.083585,236.6,74
512,14.529575,46.083853,236.6,77
513,14.529609,46.083901,236.6,77
520,14.529868,46.084218,236.6,79
521,14.529893,46.084261,236.6,79
522,14.529918,46.084303,236.2,79
523,14.529939,46.084346,235.8,80
524,14.52997,46.084388,235.2,81
525,14.530004,46.084433,234.8,82
526,14.530035,46.08448,234.4,84
531,14.530183,46.084724,234.4,87
534,14.530273,46.084871,234.4,89
541,14.530501,46.085193,234.4,93
548,14.530741,46.085513,234.4,94
552,14.530882,46.0857,234.4,97
555,14.530988,46.085839,234.4,98
559,14.531148,46.086024,234.4,100
562,14.531275,46.086166,234.4,101
568,14.531487,46.086432,234.4,100
569,14.531522,46.086467,234.4,101
575,14.53173,46.086634,234.4,102
576,14.53175,46.086666,234.8,103
577,14.531772,46.086701,235.2,103
578,14.531793,46.086737,235.6,104
579,14.531821,46.086774,236.0,104
580,14.531847,46.086814,236.4,104
587,14.532027,46.087095,236.4,106
588,14.532049,46.087133,236.4,106
595,14.53224,46.087432,236.4,108
603,14.532462,46.087793,236.4,108
609,14.532622,46.088055,236.4,107
611,14.532672,46.088137,236.4,107
615,14.53277,46.088282,236.4,106
618,14.532822,46.088383,236.4,102
620,14.532843,46.088454,236.4,99
621,14.53284,46.088501,236.4,99
623,14.532844,46.088621,236.4,95
625,14.532872,46.088751,236.4,91
626,14.532908,46.088813,236.0,91
627,14.53294,46.088868,235.6,89
628,14.532975,46.088923,235.0,88
629,14.533002,46.088977,234.6,87
630,14.533031,46.089029,234.2,85
634,14.53315,46.089226,234.2,83
636,14.533207,46.089316,234.2,82
640,14.533306,46.089494,234.2,83
643,14.533385,46.089633,234.2,85
650,14.533569,46.089953,234.2,85
658,14.533773,46.090331,234.2,86
660,14.533816,46.090429,234.2,87
664,14.533926,46.090629,234.2,89
668,14.534029,46.090831,234.2,92
672,14.534134,46.091033,234.2,92
679,14.534324,46.091402,234.2,94
685,14.534483,46.091713,234.2,97
688,14.534565,46.091873,234.2,97
695,14.534746,46.092229,234.2,98
702,14.534919,46.092584,234.2,100
708,14.535021,46.092873,234.2,100
713,14.535143,46.093123,234.2,99
720,14.53532,46.09346,234.2,100
726,14.535465,46.093737,234.2,101
732,14.535598,46.094062,234.2,102
742,14.535823,46.094595,234.2,100
749,14.535974,46.094925,234.2,98
755,14.536112,46.095219,234.2,97
764,14.536331,46.095693,234.2,98
773,14.536558,46.096154,234.2,99
782,14.536759,46.096594,234.2,98
790,14.536934,46.096951,234.2,97
799,14.537149,46.097394,234.2,99
804,14.537226,46.097648,234.2,98
806,14.537181,46.097748,234.2,98
809,14.536957,46.097819,234.2,96
812,14.536714,46.097804,234.2,95
814,14.536593,46.097824,234.2,94
815,14.536551,46.09785,234.2,94
819,14.536464,46.097909,234.2,92
821,14.536451,46.097944,234.2,89
823,14.536468,46.098007,234.2,87
824,14.536507,46.098035,234.2,87
828,14.536658,46.098153,234.2,88
830,14.536695,46.098247,234.2,89
833,14.536771,46.098401,234.2,90
838,14.536873,46.098611,234.2,87
841,14.536928,46.098731,234.2,84
842,14.536946,46.098778,234.2,84
843,14.536967,46.098827,234.2,84
851,14.537156,46.099228,234.2,87
852,14.537186,46.099278,234.2,89
857,14.537311,46.099544,234.2,92
858,14.537329,46.099599,234.2,92
860,14.537364,46.099707,234.2,95
866,14.537428,46.100038,234.2,97
874,14.537416,46.100483,234.2,98
883,14.537327,46.100966,234.2,99
889,14.537151,46.101266,234.2,98
895,14.537005,46.101552,234.2,97
896,14.536995,46.101604,234.2,97
900,14.536942,46.1018,234.2,94
902,14.536891,46.101918,234.2,93
903,14.536846,46.101963,234.2,94
906,14.536707,46.102084,234.2,95
908,14.536616,46.102169,234.2,94
915,14.536302,46.102465,234.2,95
919,14.53611,46.102618,234.2,96
921,14.535978,46.10267,234.2,96
925,14.535696,46.10268,234.2,97
929,14.535412,46.102622,234.2,99
930,14.535342,46.102608,234.2,99
938,14.534785,46.102493,234.2,101
945,14.534325,46.102319,234.2,102
949,14.534069,46.102215,234.2,103
952,14.533868,46.102136,234.2,103
954,14.533736,46.102088,234.2,103
957,14.533544,46.102012,234.2,103
958,14.533472,46.101992,234.2,103
961,14.533285,46.101927,234.2,103
963,14.533153,46.101901,234.2,102
966,14.532937,46.101857,234.2,102
969,14.532725,46.101872,234.2,101
973,14.53255,46.102001,234.2,101
976,14.532582,46.102136,234.2,101
981,14.532656,46.102353,234.2,101
986,14.532684,46.102524,234.2,102
990,14.532581,46.102624,234.2,105
993,14.532429,46.102584,234.2,104
994,14.53238,46.102566,234.2,104
995,14.532335,46.102541,234.6,104
996,14.532287,46.10251,235.0,103
997,14.532237,46.10248,235.4,103
998,14.532189,46.102452,235.8,103
999,14.532139,46.102426,236.2,103
1004,14.531885,46.102296,236.2,104
1005,14.531834,46.102275,236.2,104
1006,14.531776,46.102264,236.2,104
1009,14.531607,46.102273,236.2,104
1011,14.531492,46.102287,236.6,105
1012,14.531439,46.102286,237.2,106
1013,14.531386,46.102276,237.6,106
1014,14.531332,46.102265,238.0,106
1015,14.531281,46.10225,238.4,106
1018,14.531131,46.10222,238.4,109
1020,14.531045,46.102189,238.4,109
1025,14.530819,46.102174,238.4,111
1026,14.530789,46.102189,238.4,110
1029,14.530745,46.102234,238.4,107
1032,14.530711,46.102285,238.4,104
1039,14.53068,46.10235,238.4,103
1042,14.53068,46.10235,238.4,99
1044,14.530667,46.102376,238.4,97
1045,14.530665,46.102394,238.4,96
1049,14.530579,46.10252,238.4,95
1055,14.530434,46.102725,238.4,93
1058,14.530359,46.102812,238.4,90
1060,14.530309,46.102874,238.4,87
1061,14.530282,46.102908,239.0,87
1062,14.530259,46.102947,239.4,86
1063,14.530229,46.102986,239.8,86
1064,14.5302,46.103022,240.2,86
1065,14.530178,46.103059,240.6,86
1068,14.530105,46.103166,240.6,89
1071,14.530022,46.103272,240.6,92
1073,14.529972,46.103367,240.6,93
1074,14.529948,46.103416,241.0,95
1075,14.529926,46.103462,241.4,96
1076,14.529908,46.103504,241.8,96
1077,14.529885,46.10355,242.2,97
1078,14.529855,46.103601,242.6,98
1080,14.529802,46.103703,243.0,101
1081,14.529771,46.103754,243.4,102
1082,14.529742,46.103807,244.0,102
1083,14.529719,46.103852,244.4,104
1084,14.529693,46.103916,244.8,106
1086,14.529647,46.104013,244.8,108
1088,14.529609,46.104112,244.8,111
1093,14.529517,46.104371,244.8,113
1094,14.529493,46.104423,244.8,113
1095,14.529464,46.104477,244.8,114
1098,14.52933,46.104651,244.8,114
1101,14.529148,46.104817,244.8,114
1104,14.528938,46.104939,244.8,114
1106,14.528775,46.104994,244.8,113
1110,14.528427,46.10507,244.8,113
1118,14.52773,46.105198,244.8,112
1125,14.527204,46.105304,244.8,114
1133,14.52662,46.105406,244.8,115
1135,14.526474,46.105434,244.8,115
1137,14.526346,46.105493,244.8,115
1138,14.52629,46.105532,245.2,115
1139,14.526233,46.105572,245.6,115
1140,14.526182,46.105615,246.0,115
1141,14.526132,46.105656,246.6,115
1142,14.526084,46.105697,247.0,115
1143,14.52604,46.105744,247.0,115
1151,14.525724,46.106143,247.0,114
1157,14.525554,46.10647,247.0,113
1159,14.525537,46.106588,247.0,112
1163,14.525553,46.106824,247.0,111
1165,14.525584,46.106936,247.0,111
1168,14.525644,46.107106,247.0,110
1174,14.525802,46.107473,247.0,108
1180,14.526,46.107849,247.0,106
1187,14.526255,46.108287,247.0,103
1191,14.526388,46.108516,247.0,100
1192,14.526386,46.108575,247.0,100
1195,14.526248,46.108739,247.0,98
1196,14.526186,46.108785,247.0,98
1201,14.525894,46.109012,247.0,99
1207,14.525588,46.109277,247.0,100
1208,14.525548,46.109329,247.0,100
1213,14.525371,46.109574,247.0,103
1215,14.525324,46.109677,247.0,103
1221,14.525169,46.109986,247.0,106
1222,14.525137,46.110035,247.0,106
1224,14.525087,46.110141,247.0,107
1226,14.525052,46.11025,247.0,108
1227,14.525028,46.110305,247.4,108
1228,14.525006,46.11036,248.2,108
1229,14.524988,46.110416,248.6,108
1230,14.524976,46.110476,249.0,108
1232,14.524971,46.110592,249.0,108
1234,14.52496,46.110713,249.0,108
1237,14.524897,46.110873,249.0,109
1240,14.524817,46.111036,249.0,108
1242,14.524746,46.111136,249.0,108
1243,14.5247,46.111183,249.0,108
1246,14.524524,46.1113,249.0,107
1247,14.524475,46.111339,249.0,107
1251,14.5243,46.111506,249.0,105
1252,14.524256,46.111548,249.0,105
1255,14.524158,46.111682,249.0,104
1259,14.524052,46.11185,249.0,104
1262,14.523999,46.111991,249.0,105
1264,14.523989,46.112094,249.0,105
1266,14.523991,46.112194,249.0,105
1268,14.524012,46.112292,249.0,105
1269,14.524015,46.112345,249.0,105
1274,14.523997,46.112623,249.0,103
1280,14.524016,46.112913,249.0,103
1287,14.524035,46.113178,249.0,104
1293,14.524,46.113452,249.0,107
1298,14.523985,46.113637,249.0,108
1300,14.52396,46.113726,249.4,110
1301,14.523949,46.113773,249.8,110
1302,14.523938,46.11382,250.6,111
1303,14.523925,46.113863,251.0,112
1305,14.523905,46.113948,251.0,113
1310,14.523843,46.114162,251.0,116
1312,14.523819,46.114253,251.0,117
1314,14.523785,46.11435,251.6,117
1315,14.523768,46.114395,252.0,118
1316,14.52375,46.114439,252.4,118
1317,14.523733,46.114482,252.8,118
1318,14.52372,46.114523,253.2,119
1324,14.523641,46.114779,253.2,121
1329,14.52358,46.114965,253.6,122
1330,14.523566,46.114996,254.0,123
1331,14.523549,46.11503,254.6,123
1332,14.523521,46.115069,255.0,123
1333,14.523492,46.115105,255.4,123
1336,14.523366,46.115196,255.4,123
1340,14.5231,46.11532,255.4,123
1342,14.522974,46.115391,255.8,123
1343,14.522912,46.115424,256.2,123
1344,14.522842,46.115468,256.6,123
1345,14.522786,46.115512,257.0,123
1346,14.522733,46.115556,257.4,123
1350,14.522557,46.115714,257.4,124
1351,14.52252,46.115749,257.4,124
1356,14.522343,46.115956,257.4,125
1358,14.522283,46.116055,257.4,125
1361,14.522167,46.116183,257.4,124
1365,14.52197,46.11629,257.8,124
