Duracion,Longitud,Latitud,Elevacion,PC
0,16.203785,46.517057,197.4,72
1,16.203787,46.517055,197.4,72
4,16.203783,46.517052,197.4,72
5,16.203776,46.517038,197.8,72
9,16.203689,46.51696,197.8,72
10,16.203656,46.516961,197.8,72
14,16.203525,46.517029,197.8,72
18,16.203352,46.517116,197.8,72
19,16.203306,46.51714,197.8,72
24,16.203068,46.517251,197.8,72
32,16.202667,46.51746,197.8,72
40,16.202288,46.51767,197.8,72
47,16.202051,46.5179,197.8,72
54,16.201781,46.518134,197.8,72
59,16.201434,46.518337,197.8,72
66,16.201163,46.518616,197.8,72
68,16.201085,46.518693,197.8,72
74,16.200836,46.518923,197.8,72
78,16.200632,46.519057,197.8,72
79,16.200507,46.519021,197.8,72
85,16.200238,46.518893,197.8,67
86,16.200185,46.518865,197.8,67
88,16.200079,46.518809,197.8,67
95,16.199684,46.518634,197.8,61
96,16.199628,46.518606,197.8,61
97,16.199571,46.518577,197.8,57
99,16.199456,46.518525,197.8,57
100,16.199398,46.518502,197.8,72
101,16.199337,46.518476,197.8,72
103,16.199206,46.51843,197.8,72
107,16.19892,46.518401,197.8,72
108,16.198854,46.518391,197.8,72
111,16.198691,46.518311,197.8,72
115,16.198593,46.518128,197.8,70
120,16.198499,46.517887,197.8,70
122,16.198426,46.517807,197.8,70
125,16.198251,46.517752,197.8,70
129,16.198006,46.517699,197.8,70
133,16.197792,46.517616,197.8,70
135,16.197665,46.517622,197.8,66
136,16.197606,46.517627,197.8,66
138,16.19751,46.517645,198.2,66
139,16.197479,46.517664,198.8,66
140,16.197445,46.517681,199.2,66
141,16.197418,46.517695,199.6,66
142,16.197395,46.517703,200.0,66
143,16.197373,46.517703,200.0,66
146,16.197371,46.517703,200.0,66
160,16.197371,46.517703,200.0,64
161,16.197371,46.517703,200.0,68
162,16.197371,46.517703,200.0,73
164,16.197371,46.517703,200.0,79
165,16.197371,46.517703,200.0,79
171,16.197371,46.517703,200.0,83
175,16.197371,46.517703,200.0,86
176,16.197371,46.517703,200.0,87
188,16.197369,46.517707,200.0,89
193,16.197369,46.517707,200.0,89
196,16.197369,46.517707,200.0,86
200,16.197369,46.517707,200.0,86
202,16.197361,46.517709,200.0,84
205,16.197271,46.517732,200.0,84
207,16.19719,46.517759,200.0,87
209,16.197093,46.5178,200.0,87
210,16.197048,46.517821,200.0,92
211,16.197001,46.517843,200.0,92
215,16.196796,46.517903,200.0,93
221,16.196485,46.518018,200.0,94
225,16.196317,46.518143,200.0,95
226,16.196293,46.518183,200.0,95
229,16.196245,46.518317,200.0,96
230,16.196208,46.518356,200.0,97
233,16.196066,46.518459,200.0,97
236,16.195934,46.518562,200.0,97
239,16.195888,46.51869,200.0,97
242,16.195782,46.518796,200.0,99
247,16.195517,46.518926,200.0,99
254,16.195113,46.51909,200.0,100
261,16.194673,46.519235,199.6,100
262,16.19461,46.519256,199.2,100
263,16.194558,46.519277,198.8,99
264,16.194518,46.519289,198.4,99
265,16.194483,46.519299,198.0,98
266,16.194443,46.519307,198.0,98
267,16.194406,46.519295,198.0,97
269,16.194337,46.519261,198.0,97
271,16.194244,46.519173,198.0,97
273,16.194118,46.519079,198.0,98
275,16.19399,46.518988,198.0,99
277,16.19387,46.518908,198.0,99
279,16.193732,46.518861,198.0,99
282,16.193506,46.518859,198.0,100
283,16.193428,46.51886,198.0,101
289,16.193062,46.518864,198.0,104
292,16.192873,46.518845,198.0,105
294,16.192747,46.518833,198.0,106
299,16.192443,46.518792,198.0,106
305,16.192098,46.518742,198.0,107
310,16.191811,46.518715,198.0,110
312,16.191693,46.518719,198.0,110
313,16.19163,46.518728,198.0,111
316,16.191438,46.518787,198.0,112
317,16.19137,46.518811,198.0,112
318,16.191303,46.518829,198.0,113
323,16.190946,46.518936,198.0,114
325,16.190808,46.518963,198.0,114
329,16.190546,46.518996,198.0,115
330,16.190482,46.519001,198.0,115
334,16.190192,46.518996,198.0,115
341,16.189582,46.519005,198.0,115
342,16.189492,46.51902,198.0,114
344,16.18933,46.519075,198.0,111
345,16.189254,46.519108,198.0,111
346,16.189175,46.519144,198.0,110
351,16.188781,46.519291,198.0,107
353,16.188608,46.519337,197.4,106
354,16.188523,46.519355,197.0,106
355,16.18844,46.519366,196.6,105
356,16.188356,46.519378,196.2,105
357,16.188271,46.519387,195.8,104
359,16.188101,46.519409,195.8,103
365,16.187589,46.519463,195.8,101
366,16.187504,46.519475,195.8,101
372,16.186994,46.51953,195.8,103
381,16.186228,46.519598,195.8,105
389,16.185509,46.519668,195.8,105
397,16.184802,46.519732,195.8,105
401,16.184448,46.519769,195.8,108
405,16.184101,46.519802,195.8,109
413,16.183407,46.519912,195.8,111
421,16.182769,46.520061,195.8,112
429,16.182194,46.520268,195.8,114
436,16.181696,46.520454,195.8,116
442,16.181291,46.520649,195.8,117
449,16.180873,46.520919,195.8,117
458,16.180268,46.521231,195.8,117
466,16.179685,46.521448,195.8,116
474,16.17906,46.521598,195.8,117
482,16.178423,46.521742,195.8,119
483,16.178345,46.521762,195.8,119
