Duracion,Longitud,Latitud,Elevacion,PC
0,14.05532936565578,46.04219033382833,773.0,46
1,14.055329030379653,46.042189579457045,773.0,46
4,14.055327102541924,46.04218387976289,773.4000244140625,47
5,14.055328192189336,46.04217574931681,773.4000244140625,50
6,14.05532249249518,46.04217189364135,773.4000244140625,55
8,14.055321905761957,46.042163763195276,773.4000244140625,59
10,14.05532542616129,46.042158817872405,773.4000244140625,63
11,14.055325845256448,46.04215873405337,773.4000244140625,66
12,14.055326515808702,46.0421590693295,773.4000244140625,70
14,14.055327856913209,46.04216108098626,773.4000244140625,73
16,14.055330120027065,46.04216233827174,773.4000244140625,78
17,14.055332131683826,46.04216258972883,773.4000244140625,81
19,14.05533716082573,46.042163679376245,773.4000244140625,85
25,14.055353086441755,46.042160326614976,773.4000244140625,82
26,14.055354427546263,46.042159320786595,773.4000244140625,79
28,14.055361468344927,46.04215655475855,773.4000244140625,75
30,14.055367084220052,46.04215521365404,773.4000244140625,71
33,14.055373203009367,46.0421556327492,773.4000244140625,68
37,14.055380914360285,46.042156806215644,773.4000244140625,65
44,14.055396672338247,46.042157812044024,773.4000244140625,62
55,14.055406646803021,46.04215336963534,773.4000244140625,62
99,14.055351577699184,46.042142640799284,773.4000244140625,65
102,14.055346548557281,46.04214138351381,773.4000244140625,68
115,14.055345878005028,46.042135348543525,773.4000244140625,64
125,14.0553680062294,46.042137863114476,773.4000244140625,65
131,14.05538259074092,46.0421400424093,773.4000244140625,67
