Duracion,Longitud,Latitud,Elevacion,PC
0,14.055157955735922,46.04207877069712,766.2000122070312,64
1,14.055166421458125,46.04207055643201,766.2000122070312,67
2,14.055174551904202,46.04205538518727,766.2000122070312,68
3,14.055156027898192,46.04203853756189,766.2000122070312,70
4,14.055159883573651,46.04201205074787,766.2000122070312,73
5,14.055178575217724,46.04197734966874,766.2000122070312,75
6,14.055181425064802,46.041935523971915,766.2000122070312,77
7,14.0551867056638,46.04189872741699,766.2000122070312,78
8,14.055174635723233,46.04187668301165,764.4000244140625,79
9,14.05509333126247,46.04185547679663,764.4000244140625,81
10,14.05503231100738,46.041845167055726,764.4000244140625,82
11,14.05496098101139,46.04183913208544,764.4000244140625,83
12,14.054888058453798,46.041830917820334,764.4000244140625,84
13,14.054812705144286,46.04182639159262,764.4000244140625,84
14,14.054722599685192,46.04183510877192,764.4000244140625,85
15,14.054637188091874,46.04183661751449,764.4000244140625,86
16,14.05454557389021,46.041834857314825,764.4000244140625,87
17,14.054451361298561,46.04183167219162,764.0,88
18,14.05435647815466,46.041829409077764,763.5999755859375,89
19,14.054257655516267,46.04182278737426,763.0,91
20,14.054149277508259,46.04181993752718,762.5999755859375,92
21,14.05404039658606,46.04181398637593,762.0,94
22,14.053916931152344,46.04180954396725,761.5999755859375,96
23,14.053786927834153,46.04180049151182,761.0,98
24,14.053662372753024,46.041783560067415,760.4000244140625,99
25,14.053533710539341,46.041762018576264,759.7999877929688,100
26,14.053406976163387,46.041730837896466,759.2000122070312,101
27,14.053295329213142,46.041685827076435,758.7999877929688,102
28,14.053178653120995,46.04163167998195,758.2000122070312,103
29,14.05307530425489,46.04158164002001,757.5999755859375,104
30,14.052975056692958,46.0415303427726,757.2000122070312,104
31,14.052877658978105,46.041481057181954,756.5999755859375,105
32,14.052784536033869,46.04143051430583,756.2000122070312,106
33,14.052698202431202,46.04138164781034,755.7999877929688,107
34,14.052608013153076,46.0413318593055,755.2000122070312,107
35,14.052516734227538,46.04128575883806,755.2000122070312,108
36,14.052424198016524,46.0412422567606,755.2000122070312,109
37,14.052332248538733,46.04119984433055,755.2000122070312,110
38,14.052240047603846,46.0411574319005,755.2000122070312,111
39,14.052147343754768,46.04111719876528,755.2000122070312,111
40,14.052057322114706,46.04107319377363,755.2000122070312,112
41,14.051961936056614,46.04102851822972,755.7999877929688,112
42,14.051872920244932,46.0409898776561,756.2000122070312,113
43,14.051785161718726,46.04095257818699,756.2000122070312,113
44,14.051701929420233,46.04091879911721,757.0,114
45,14.051625402644277,46.040887953713536,757.0,114
46,14.051552228629589,46.04085928760469,757.4000244140625,115
47,14.051487939432263,46.04083380661905,757.4000244140625,115
48,14.051434127613902,46.040811175480485,758.5999755859375,115
49,14.051394229754806,46.0407948307693,759.2000122070312,116
50,14.051356678828597,46.04077856987715,759.7999877929688,116
51,14.051328683272004,46.04075853712857,760.4000244140625,117
52,14.051306555047631,46.04073858819902,761.2000122070312,117
53,14.051289623603225,46.04072391986847,761.7999877929688,118
54,14.051268920302391,46.040709083899856,762.4000244140625,118
55,14.051249558106065,46.040695840492845,763.0,119
56,14.051228938624263,46.04067941196263,763.4000244140625,120
57,14.051206223666668,46.04066222906113,763.7999877929688,120
59,14.051179653033614,46.04060799814761,764.7999877929688,122
60,14.051165068522096,46.04058871977031,765.2000122070312,124
61,14.051145957782865,46.040569860488176,765.5999755859375,125
62,14.051126763224602,46.04055385105312,766.2000122070312,126
63,14.051104383543134,46.04054463095963,766.2000122070312,127
64,14.051084099337459,46.04053205810487,767.0,128
65,14.051062390208244,46.040518982335925,767.4000244140625,129
66,14.051041938364506,46.04050842113793,767.4000244140625,129
67,14.051018888130784,46.04050003923476,767.4000244140625,130
68,14.05099717900157,46.040492076426744,767.4000244140625,131
69,14.050972620025277,46.04048486799002,767.7999877929688,131
70,14.050942528992891,46.04048109613359,768.4000244140625,132
71,14.050914449617267,46.04047313332558,769.0,132
72,14.050887878984213,46.040463745594025,769.4000244140625,132
73,14.05086332000792,46.040453938767314,770.0,133
74,14.050833815708756,46.04044446721673,770.0,133
75,14.050803305581212,46.04043507948518,770.4000244140625,134
76,14.050770783796906,46.04042946361005,770.7999877929688,134
77,14.050738764926791,46.040428122505546,771.2000122070312,135
78,14.050705237314105,46.04042585939169,771.2000122070312,135
79,14.050671961158514,46.040423177182674,772.0,136
80,14.050635164603591,46.040421249344945,772.0,135
81,14.050598870962858,46.040418818593025,772.0,135
82,14.050557967275381,46.04041420854628,772.0,135
83,14.050520081073046,46.04040599428117,772.0,135
84,14.05048999004066,46.04039057157934,772.0,134
85,14.05045629478991,46.040373388677835,772.0,135
86,14.050424695014954,46.04035352356732,772.0,134
87,14.050393681973219,46.04033340699971,772.0,135
88,14.050370547920465,46.0403111949563,772.0,134
89,14.050353365018964,46.04028755798936,772.0,135
90,14.050340540707111,46.04026568122208,772.0,134
91,14.050328386947513,46.04024279862642,772.0,135
92,14.05032285489142,46.04022637009621,772.0,134
