Duracion,Longitud,Latitud,Elevacion,PC
0,13.908066535368562,44.80675270780921,28.0,107
1,13.90806695446372,44.80675270780921,28.0,108
2,13.908067038282752,44.80675279162824,28.0,109
3,13.90806645154953,44.806752959266305,28.0,110
4,13.908065780997276,44.80675337836146,28.0,112
5,13.908065110445023,44.80675404891372,27.600000381469727,113
6,13.908064607530832,44.80675471946597,27.600000381469727,115
7,13.908064104616642,44.806755473837256,27.600000381469727,116
8,13.908063936978579,44.806756312027574,27.600000381469727,117
9,13.908064104616642,44.806756898760796,27.600000381469727,119
10,13.908064104616642,44.806756395846605,27.600000381469727,120
11,13.908062595874071,44.806756814941764,27.600000381469727,121
12,13.908063182607293,44.80675564147532,27.600000381469727,122
13,13.908064188435674,44.80675430037081,27.600000381469727,122
14,13.908064272254705,44.806753462180495,27.600000381469727,122
15,13.908063936978579,44.80675270780921,27.600000381469727,123
16,13.908063601702452,44.80675069615245,27.600000381469727,123
17,13.908062344416976,44.80674918740988,27.600000381469727,124
18,13.908060416579247,44.80674969032407,27.600000381469727,124
19,13.908059746026993,44.80674625374377,27.600000381469727,124
20,13.908058488741517,44.80674457736313,27.600000381469727,124
21,13.908056979998946,44.80674332007766,27.600000381469727,123
22,13.908055135980248,44.80674382299185,27.600000381469727,122
23,13.908055303618312,44.806742146611214,27.600000381469727,121
24,13.908055555075407,44.80674147605896,27.600000381469727,120
25,13.908055471256375,44.80674114078283,27.600000381469727,119
26,13.90805521979928,44.806740721687675,27.600000381469727,118
27,13.908054800704122,44.80674047023058,27.600000381469727,117
28,13.908053627237678,44.80674038641155,27.600000381469727,117
29,13.908049771562219,44.80674399062991,27.600000381469727,118
30,13.908001743257046,44.80675958096981,27.600000381469727,120
31,13.907926892861724,44.80679579079151,27.600000381469727,122
32,13.907847600057721,44.80684004724026,27.600000381469727,124
33,13.907767301425338,44.80689427815378,27.600000381469727,127
34,13.907684152945876,44.8069519456476,27.600000381469727,131
35,13.907600920647383,44.80700676329434,27.600000381469727,133
36,13.907513497397304,44.80706443078816,27.600000381469727,135
37,13.907428001984954,44.80713048018515,27.600000381469727,140
38,13.907351223751903,44.80718119069934,27.600000381469727,140
39,13.907267320901155,44.8072453122586,27.600000381469727,140
40,13.907194482162595,44.8073127027601,27.600000381469727,140
41,13.90713220462203,44.80738218873739,27.600000381469727,140
42,13.907092474400997,44.807468354701996,27.600000381469727,140
43,13.907048469409347,44.80755175463855,27.600000381469727,140
44,13.907011253759265,44.807648565620184,27.600000381469727,145
45,13.906974205747247,44.807721907272935,27.600000381469727,150
46,13.906942941248417,44.807794662192464,28.0,152
47,13.90688301064074,44.80785517953336,28.399999618530273,157
48,13.906846130266786,44.8079258389771,28.799999237060547,160
49,13.906815703958273,44.80799582786858,29.200000762939453,162
50,13.90678284689784,44.80806623585522,29.799999237060547,163
51,13.906736830249429,44.80815659277141,29.799999237060547,165
52,13.906705984845757,44.80822314508259,29.799999237060547,165
53,13.906679414212704,44.80830201879144,29.799999237060547,165
54,13.906662985682487,44.80837544426322,29.799999237060547,166
55,13.906670613214374,44.80848390609026,29.799999237060547,167
56,13.906663153320551,44.80857124552131,29.799999237060547,167
57,13.906638342887163,44.80864517390728,29.799999237060547,167
58,13.906639935448766,44.80874131433666,29.799999237060547,167
59,13.906618477776647,44.808815410360694,29.799999237060547,167
60,13.906605569645762,44.80890375562012,29.799999237060547,168
61,13.906603725627065,44.80900618247688,29.799999237060547,167
62,13.906587213277817,44.80908639729023,29.799999237060547,167
63,13.906581681221724,44.80916912667453,29.799999237060547,167
64,13.9065414480865,44.809242552146316,29.799999237060547,166
65,13.906496688723564,44.809311954304576,29.799999237060547,166
66,13.906428292393684,44.809379763901234,29.799999237060547,167
67,13.906374396756291,44.80946199037135,29.799999237060547,167
68,13.906306084245443,44.809539187699556,29.799999237060547,167
69,13.906243052333593,44.80961613357067,29.799999237060547,166
70,13.906184546649456,44.80968779884279,29.799999237060547,166
71,13.906153533607721,44.80977195315063,29.799999237060547,167
72,13.906136015430093,44.809854850173,29.799999237060547,167
73,13.90613928437233,44.809930957853794,29.799999237060547,167
74,13.90618421137333,44.810027265921235,30.200000762939453,168
75,13.906204998493195,44.810101026669145,30.600000381469727,168
76,13.906225115060806,44.81017176993191,31.0,168
77,13.906244896352291,44.810238825157285,31.600000381469727,168
78,13.906262246891856,44.81030462309718,32.0,168
79,13.906280435621738,44.81036522425711,32.599998474121094,169
80,13.906310023739934,44.810425071045756,33.20000076293945,169
81,13.906335840001702,44.81048441492021,33.79999923706055,170
82,13.906370792537928,44.810546189546585,33.79999923706055,169
