Duracion,Longitud,Latitud,Elevacion,PC
0,16.20267,46.517497,165.8,73
1,16.202609,46.517525,165.8,73
5,16.202393,46.517645,165.6,73
9,16.202097,46.517811,165.6,73
10,16.202029,46.517852,165.6,70
11,16.201977,46.5179,165.6,70
14,16.201833,46.518038,165.6,70
17,16.201688,46.518188,165.6,74
18,16.201646,46.518242,165.6,78
19,16.2016,46.518294,165.6,78
21,16.201511,46.518389,165.6,78
22,16.201455,46.518436,165.6,78
23,16.201397,46.518481,165.6,82
24,16.20134,46.518528,165.6,85
25,16.201277,46.518573,165.6,90
26,16.201224,46.518622,165.6,90
27,16.201168,46.518671,165.6,90
33,16.200838,46.518934,165.6,92
40,16.200458,46.519286,165.6,97
41,16.200433,46.519339,165.6,100
42,16.200383,46.519393,165.6,101
44,16.200287,46.519492,165.6,104
46,16.200207,46.519571,165.6,106
49,16.199992,46.519555,165.6,106
51,16.199845,46.519482,165.6,106
54,16.199652,46.519378,165.6,107
60,16.199218,46.519191,165.6,110
61,16.199123,46.519186,165.6,110
66,16.198644,46.519193,165.6,111
73,16.198111,46.519269,165.6,109
76,16.197912,46.519326,165.6,104
77,16.197857,46.519345,165.6,100
79,16.19774,46.519389,165.6,97
83,16.19744,46.519444,165.6,98
87,16.197072,46.519488,165.6,98
88,16.197001,46.51952,165.6,102
92,16.196659,46.51958,165.6,102
99,16.196028,46.519667,165.6,104
100,16.195926,46.519676,165.6,104
103,16.195628,46.519686,165.6,107
105,16.195448,46.519728,165.6,108
109,16.195084,46.519744,165.6,109
112,16.194817,46.519761,165.6,111
113,16.194741,46.519812,165.6,111
115,16.19456,46.519844,165.6,111
116,16.194454,46.519851,165.6,111
119,16.194194,46.51993,165.6,111
120,16.194151,46.519985,165.6,111
121,16.194184,46.520085,165.6,111
125,16.194217,46.520356,165.6,111
126,16.194232,46.520421,165.6,111
131,16.194275,46.520733,165.6,112
137,16.194412,46.521047,165.6,109
138,16.194449,46.521109,165.6,106
140,16.194476,46.521213,165.6,101
141,16.194534,46.521297,165.6,100
142,16.194551,46.521349,165.6,98
146,16.194648,46.521489,165.6,96
148,16.194686,46.521567,165.6,98
150,16.194684,46.521673,165.6,100
154,16.194606,46.521923,165.6,102
159,16.194524,46.522204,165.6,105
163,16.19444,46.522453,165.6,106
164,16.19444,46.52251,165.6,106
166,16.194386,46.52263,165.6,107
172,16.194203,46.523015,165.6,107
175,16.194124,46.523211,165.6,110
179,16.194008,46.523476,165.6,112
186,16.193862,46.523907,165.6,113
189,16.193817,46.524095,165.6,111
191,16.193779,46.524219,165.6,111
198,16.193701,46.524652,165.6,111
204,16.19359,46.525028,165.6,111
211,16.193462,46.525456,165.6,111
213,16.193445,46.525579,166.2,111
214,16.193453,46.525636,166.6,111
215,16.193474,46.525692,167.2,111
216,16.193488,46.525754,167.6,114
217,16.193476,46.525809,168.2,115
219,16.193387,46.525911,168.2,116
221,16.193283,46.525999,168.2,117
225,16.193157,46.526229,168.2,117
231,16.193002,46.526625,168.2,117
235,16.192941,46.526823,167.8,116
236,16.192933,46.526859,167.4,116
237,16.192922,46.526892,167.0,110
238,16.192913,46.526922,166.6,108
239,16.192907,46.526945,166.0,105
241,16.192884,46.526984,166.0,102
245,16.192885,46.52704,166.0,98
247,16.192881,46.52705,166.0,96
248,16.19288,46.527053,166.0,92
249,16.19289,46.527053,166.0,92
250,16.192891,46.527053,166.0,89
