Duracion,Longitud,Latitud,Elevacion,PC
0,16.345975,46.57355,168.0,187
1,16.345971,46.57355,168.0,187
2,16.345967,46.57355,168.0,90
3,16.345963,46.57355,168.0,90
4,16.345959,46.57355,168.0,89
5,16.345955,46.57355,168.0,96
6,16.345951,46.573549,168.0,96
7,16.345947,46.573549,168.0,103
8,16.345943,46.573549,168.0,109
9,16.345939,46.573549,168.0,109
10,16.345935,46.573549,168.0,109
11,16.345931,46.573549,168.0,109
12,16.345927,46.573549,168.0,109
13,16.345923,46.573549,168.0,109
14,16.345919,46.573549,168.0,109
15,16.345915,46.573549,168.0,109
16,16.345911,46.573549,168.0,109
17,16.345907,46.573548,168.0,109
18,16.345903,46.573548,168.0,109
19,16.345899,46.573548,168.0,109
20,16.345895,46.573548,168.0,109
21,16.345891,46.573548,168.0,109
22,16.345887,46.573548,168.0,109
23,16.345883,46.573548,168.0,109
24,16.345879,46.573548,168.0,109
25,16.345875,46.573548,168.0,109
26,16.345871,46.573548,168.0,109
27,16.345867,46.573548,168.0,109
28,16.345863,46.573547,168.0,109
29,16.345859,46.573547,168.0,109
30,16.345855,46.573547,168.0,109
31,16.345851,46.573547,168.0,109
32,16.345847,46.573547,168.0,109
33,16.345843,46.573547,168.0,109
34,16.345839,46.573547,168.0,109
35,16.345835,46.573547,168.0,109
36,16.345831,46.573547,168.0,109
37,16.345827,46.573547,168.0,109
38,16.345823,46.573547,168.0,109
39,16.345819,46.573546,168.0,109
40,16.345815,46.573546,168.0,109
41,16.345811,46.573546,168.0,109
42,16.345807,46.573546,168.0,109
43,16.345803,46.573546,168.0,109
44,16.345799,46.573546,168.0,109
45,16.345795,46.573546,168.0,109
46,16.345791,46.573546,168.0,109
47,16.345787,46.573546,168.0,109
48,16.345783,46.573546,168.0,109
49,16.345779,46.573546,168.0,109
50,16.345775,46.573545,168.0,121
51,16.345771,46.573545,168.0,122
52,16.345767,46.573545,168.0,121
53,16.345763,46.573545,168.0,122
54,16.345759,46.573545,168.0,122
55,16.345755,46.573545,168.0,122
56,16.345667,46.57355,168.0,122
57,16.345587,46.573563,168.0,122
58,16.345508,46.573572,168.0,121
59,16.345435,46.573565,168.0,120
60,16.34537,46.573542,167.9,119
61,16.345312,46.573507,167.8,118
62,16.345248,46.573468,167.7,118
63,16.34518,46.57343,167.5,118
64,16.345105,46.573393,167.3,124
