Duracion,Longitud,Latitud,Elevacion,PC
0,16.347473,46.573392,165.8,107
1,16.347382,46.573403,165.8,107
7,16.346874,46.573505,165.8,110
9,16.346712,46.57355,165.8,112
11,16.346537,46.573574,165.8,113
14,16.346269,46.573579,166.2,116
22,16.345609,46.573574,166.2,117
25,16.345386,46.573597,166.2,117
26,16.345321,46.573566,166.2,117
30,16.345042,46.573411,166.2,118
34,16.344672,46.573272,166.2,121
36,16.344486,46.573214,166.2,124
38,16.344323,46.573129,166.2,126
41,16.344121,46.572956,166.2,129
49,16.343543,46.572537,166.2,130
56,16.342941,46.572288,166.2,131
61,16.342593,46.572023,166.2,132
65,16.342309,46.571813,166.2,134
66,16.342217,46.57178,166.2,135
70,16.341817,46.57172,166.2,137
73,16.341513,46.571765,166.2,137
74,16.341416,46.571784,166.2,137
77,16.341123,46.571856,166.2,137
80,16.340842,46.571932,166.2,138
88,16.340084,46.57214,166.2,136
96,16.339263,46.572242,166.2,135
101,16.338722,46.572248,166.2,135
106,16.338163,46.572255,166.2,136
107,16.338056,46.572239,166.2,136
111,16.337682,46.572108,166.2,137
118,16.337041,46.571868,166.2,136
119,16.33696,46.571826,166.2,136
121,16.336834,46.571715,166.2,136
124,16.336724,46.571515,166.2,135
125,16.336696,46.571446,166.2,135
128,16.336582,46.571244,166.2,135
131,16.336413,46.571062,166.2,134
133,16.336271,46.570949,166.2,134
136,16.336026,46.570788,166.2,135
142,16.33562,46.570445,166.2,136
150,16.335045,46.569996,166.2,136
151,16.334969,46.569946,166.2,136
157,16.334486,46.56966,166.2,136
164,16.333893,46.569346,166.2,137
172,16.333227,46.568985,166.2,137
175,16.332944,46.568881,166.2,137
178,16.33262,46.568891,166.2,137
179,16.332515,46.568911,166.2,138
184,16.331983,46.569017,166.2,138
186,16.331766,46.569033,166.2,139
188,16.33157,46.568983,166.2,139
190,16.331477,46.568867,166.2,139
192,16.331442,46.568735,166.2,138
193,16.331392,46.568686,166.2,137
194,16.331328,46.568656,166.2,137
197,16.331101,46.568648,166.2,134
199,16.330925,46.568699,166.2,133
200,16.330826,46.568725,166.2,133
206,16.330189,46.568882,166.2,136
211,16.329671,46.568993,166.2,139
218,16.32895,46.569148,166.2,139
226,16.328123,46.56933,166.2,140
230,16.327736,46.569422,166.2,140
238,16.326921,46.569594,166.2,140
239,16.326818,46.569614,166.2,140
247,16.326019,46.569783,166.2,140
254,16.32529,46.569934,166.2,140
262,16.324492,46.570105,166.2,141
263,16.324383,46.57013,166.2,141
271,16.323554,46.570307,166.2,142
273,16.323355,46.570354,166.2,141
281,16.322535,46.570532,166.2,142
289,16.321722,46.570698,166.2,140
291,16.321521,46.570744,166.2,139
299,16.320695,46.570923,166.2,139
304,16.320169,46.571031,166.6,139
305,16.320065,46.571053,167.0,139
306,16.31996,46.571075,167.4,139
307,16.319858,46.571097,167.8,140
308,16.319753,46.57112,168.2,139
316,16.31892,46.571298,168.2,139
317,16.318816,46.571317,168.2,139
325,16.317993,46.571476,168.2,138
326,16.31789,46.571495,168.2,139
334,16.317074,46.571623,168.2,138
337,16.31678,46.571672,168.2,138
345,16.315977,46.571827,167.8,139
346,16.315876,46.571851,167.4,139
347,16.315777,46.571875,167.0,139
348,16.315672,46.571902,166.6,140
349,16.315574,46.571923,166.2,141
351,16.315372,46.571949,166.2,142
359,16.31457,46.571978,166.2,143
366,16.313861,46.571951,166.2,144
374,16.313055,46.572003,166.2,146
380,16.312483,46.572117,166.6,145
381,16.312387,46.572137,167.0,145
382,16.312292,46.572156,167.4,145
383,16.312198,46.572173,167.8,145
384,16.312101,46.572188,168.2,145
388,16.311706,46.572235,168.2,145
390,16.311506,46.572222,168.2,145
397,16.310819,46.572141,168.2,144
398,16.31073,46.572116,168.2,144
400,16.310567,46.572041,168.2,144
403,16.310386,46.571878,168.2,144
404,16.310345,46.571819,168.2,143
408,16.310096,46.571597,168.2,142
409,16.310004,46.571564,168.2,142
412,16.309714,46.57156,168.2,140
415,16.309434,46.571624,168.2,139
418,16.309159,46.571685,168.2,140
422,16.308762,46.571753,168.2,140
424,16.308556,46.571765,168.2,139
430,16.307948,46.571842,168.2,139
431,16.307852,46.571872,168.2,139
432,16.307763,46.571908,168.6,139
433,16.30768,46.571951,169.2,139
434,16.307599,46.57199,169.6,138
435,16.307507,46.572039,170.0,138
436,16.307424,46.572087,170.6,138
438,16.307245,46.572163,170.6,138
440,16.307053,46.572208,170.6,138
446,16.306452,46.572248,170.6,138
449,16.306163,46.572253,170.6,137
451,16.305985,46.572214,170.6,136
454,16.305779,46.572089,170.6,135
458,16.305579,46.571852,170.6,136
459,16.305535,46.571779,170.6,136
463,16.305352,46.571508,170.6,139
464,16.305296,46.57145,170.6,139
467,16.30506,46.571342,170.6,139
469,16.304859,46.571394,170.6,139
471,16.304678,46.571486,170.6,139
473,16.304503,46.571555,170.6,139
474,16.304411,46.571578,170.6,140
477,16.304104,46.571586,170.6,141
479,16.303893,46.57157,170.6,141
484,16.30337,46.571576,170.6,141
489,16.302866,46.571637,170.6,141
490,16.302761,46.571624,170.6,142
493,16.302472,46.571545,170.6,142
494,16.302385,46.571512,170.6,142
502,16.301651,46.571238,170.6,142
506,16.301279,46.571111,170.6,142
514,16.300531,46.570854,170.6,140
517,16.300242,46.570761,170.6,139
523,16.299697,46.570561,170.6,138
525,16.299569,46.570462,170.6,138
528,16.299382,46.570301,170.6,138
530,16.299205,46.570217,170.6,138
534,16.298864,46.570048,170.6,138
536,16.298767,46.569933,170.6,137
539,16.298697,46.569723,170.6,137
541,16.298623,46.569599,170.6,137
544,16.298386,46.569486,170.6,136
547,16.298086,46.569433,170.6,136
549,16.297894,46.569396,170.6,136
556,16.297201,46.569247,170.6,136
562,16.296602,46.569197,170.6,135
568,16.296002,46.569197,170.6,135
572,16.295604,46.569108,170.6,138
580,16.294878,46.568855,170.6,139
582,16.294732,46.568772,170.6,139
584,16.294627,46.568676,170.6,138
585,16.294551,46.568651,170.6,137
586,16.294472,46.568652,171.0,136
587,16.294407,46.568676,171.4,134
588,16.294344,46.56871,172.0,134
589,16.294281,46.568757,172.4,133
590,16.294222,46.568803,172.8,133
592,16.29407,46.568889,172.4,133
593,16.293978,46.568927,172.0,133
594,16.293884,46.568959,171.6,134
595,16.293783,46.568992,171.2,134
596,16.293687,46.56902,170.6,134
597,16.293579,46.569033,170.6,135
599,16.293358,46.569083,170.6,136
600,16.293251,46.569115,170.6,137
604,16.292826,46.569261,170.6,140
607,16.292516,46.5694,170.6,143
610,16.292236,46.569568,170.6,145
617,16.291583,46.569947,170.6,147
620,16.291317,46.570102,170.6,148
627,16.290701,46.57048,170.6,150
628,16.290613,46.570531,170.6,150
635,16.289962,46.570853,170.6,151
638,16.289659,46.57097,170.6,151
645,16.288966,46.57126,170.6,151
647,16.288775,46.571351,170.6,151
654,16.288132,46.571699,170.6,149
655,16.288046,46.571753,170.6,149
658,16.287804,46.571924,170.6,148
660,16.287651,46.572014,170.6,148
662,16.287458,46.572001,170.6,147
663,16.287382,46.571962,171.0,146
664,16.287329,46.571907,171.4,146
665,16.287276,46.571844,172.0,146
666,16.287224,46.571772,172.4,146
